PassengerId,Survived,Pclass,Sex,SibSp,Parch,Fare,Embarked,Deck,countDeck,Title,port_sex,Age_bin,FamilySize,Ticket_freq
1190,-1,1,male,0,0,45,S,U,1014,Mr,623,5,Alone,1
1191,-1,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1
1192,-1,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
1193,-1,2,male,0,0,15,C,D,46,Mr,157,5,Alone,1
1194,-1,2,male,0,1,21,S,U,1014,Mr,623,8,Small,2
1195,-1,3,male,0,0,8,S,U,1014,Mr,623,3,Alone,1
1196,-1,3,female,0,0,7,Q,U,1014,Miss,60,6,Alone,1
1197,-1,1,female,1,1,26,S,B,65,Mrs,293,9,Small,1
1198,-1,1,male,1,2,151,S,C,94,Mr,623,5,Small,6
1199,-1,3,male,0,1,9,S,U,1014,Master,623,0,Small,2
1200,-1,1,male,1,1,93,S,B,65,Mr,623,9,Small,4
1201,-1,3,female,1,0,14,S,U,1014,Mrs,293,8,Small,2
1202,-1,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1
1203,-1,3,male,0,0,7,C,U,1014,Mr,157,3,Alone,1
1204,-1,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1
1205,-1,3,female,0,0,7,Q,U,1014,Miss,60,7,Alone,1
1206,-1,1,female,0,0,135,C,C,94,Mrs,113,9,Alone,4
1207,-1,3,female,0,0,7,Q,U,1014,Miss,60,1,Alone,1
1208,-1,1,male,1,0,146,C,B,65,Mr,157,9,Small,3
1209,-1,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,1
1210,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1211,-1,2,male,2,0,31,S,U,1014,Mr,623,3,Small,3
1212,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1213,-1,3,male,0,0,7,C,F,21,Mr,157,4,Alone,1
1214,-1,2,male,0,0,13,S,F,21,Mr,623,4,Alone,1
1215,-1,1,male,0,0,26,S,U,1014,Mr,623,6,Alone,1
1216,-1,1,female,0,0,211,S,U,1014,Miss,293,7,Alone,4
1217,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1218,-1,2,female,2,1,39,S,F,21,Miss,293,0,Small,4
1219,-1,1,male,0,0,79,C,U,1014,Mr,157,8,Alone,2
1220,-1,2,male,1,0,26,S,U,1014,Mr,623,5,Small,2
1221,-1,2,male,0,0,13,S,U,1014,Mr,623,2,Alone,1
1222,-1,2,female,0,2,36,S,U,1014,Mrs,293,9,Small,4
1223,-1,1,male,0,0,29,C,A,22,Mr,157,7,Alone,1
1224,-1,3,male,0,0,7,C,U,1014,Mr,157,4,Alone,1
1225,-1,3,female,1,1,15,C,U,1014,Mrs,113,2,Small,3
1226,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1227,-1,1,male,0,0,26,S,C,94,Mr,623,5,Alone,1
1228,-1,2,male,0,0,13,S,U,1014,Mr,623,6,Alone,1
1229,-1,3,male,0,2,7,C,U,1014,Mr,157,7,Small,1
1230,-1,2,male,0,0,31,S,U,1014,Mr,623,4,Alone,3
1231,-1,3,male,0,0,7,C,U,1014,Master,157,6,Alone,1
1232,-1,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,1
1233,-1,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
1234,-1,3,male,1,9,69,S,U,1014,Mr,623,7,Large,11
1235,-1,1,female,0,1,512,C,B,65,Mrs,113,9,Small,4
1236,-1,3,male,1,1,14,S,U,1014,Master,623,2,Small,3
1237,-1,3,female,0,0,7,S,U,1014,Miss,293,1,Alone,1
1238,-1,2,male,0,0,13,S,U,1014,Mr,623,4,Alone,1
1239,-1,3,female,0,0,7,C,U,1014,Mrs,113,7,Alone,1
1240,-1,2,male,0,0,13,S,U,1014,Mr,623,3,Alone,1
1241,-1,2,female,0,0,21,S,U,1014,Miss,293,5,Alone,2
1242,-1,1,female,0,1,63,C,D,46,Mrs,113,8,Small,2
1243,-1,2,male,0,0,10,S,U,1014,Mr,623,4,Alone,1
1244,-1,2,male,0,0,73,S,U,1014,Mr,623,1,Alone,7
1245,-1,2,male,1,2,65,S,U,1014,Mr,623,9,Small,5
1246,-1,3,female,1,2,20,S,U,1014,Miss,293,0,Small,4
1247,-1,1,male,0,0,26,S,E,41,Mr,623,9,Alone,1
1248,-1,1,female,2,0,51,S,C,94,Mrs,293,9,Small,2
1249,-1,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1
1250,-1,3,male,0,0,7,Q,U,1014,Mr,63,2,Alone,1
1251,-1,3,female,1,0,15,S,U,1014,Mrs,293,5,Small,2
1252,-1,3,male,8,2,69,S,U,1014,Master,623,0,Large,11
1253,-1,2,female,1,1,37,C,U,1014,Mrs,113,3,Small,3
1254,-1,2,female,0,0,21,S,U,1014,Mrs,293,5,Alone,2
1255,-1,3,male,0,0,8,S,U,1014,Mr,623,4,Alone,1
1256,-1,1,female,1,0,55,C,E,41,Mrs,113,4,Small,2
1257,-1,3,female,1,9,69,S,U,1014,Mrs,293,8,Large,11
1258,-1,3,male,1,0,14,C,U,1014,Mr,157,5,Small,2
1259,-1,3,female,0,0,39,S,U,1014,Miss,293,3,Alone,7
1260,-1,1,female,0,1,59,C,U,1014,Mrs,113,8,Small,2
1261,-1,2,male,0,0,13,C,U,1014,Mr,157,5,Alone,1
1262,-1,2,male,1,0,11,S,U,1014,Mr,623,2,Small,1
1263,-1,1,female,0,0,134,C,E,41,Miss,113,6,Alone,5
1264,-1,1,male,0,0,0,S,B,65,Mr,623,9,Alone,2
1265,-1,2,male,0,0,13,S,U,1014,Mr,623,8,Alone,1
1266,-1,1,female,1,1,81,S,A,22,Mrs,293,9,Small,3
1267,-1,1,female,0,0,262,C,U,1014,Miss,113,8,Alone,7
1268,-1,3,female,2,0,8,S,U,1014,Miss,293,3,Small,1
1269,-1,2,male,0,0,11,S,U,1014,Mr,623,2,Alone,1
1270,-1,1,male,0,0,50,S,C,94,Mr,623,9,Alone,1
1271,-1,3,male,4,2,31,S,U,1014,Master,623,0,Large,7
1272,-1,3,male,0,0,7,Q,U,1014,Mr,63,4,Alone,1
1273,-1,3,male,0,0,7,Q,U,1014,Mr,63,4,Alone,1
1274,-1,3,female,0,0,14,S,U,1014,Mrs,293,1,Alone,2
1275,-1,3,female,1,0,16,S,U,1014,Mrs,293,2,Small,2
1276,-1,2,male,0,0,12,S,U,1014,Mr,623,7,Alone,1
1277,-1,2,female,1,2,65,S,U,1014,Miss,293,3,Small,5
1278,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1279,-1,2,male,0,0,13,S,U,1014,Mr,623,9,Alone,1
1280,-1,3,male,0,0,7,Q,U,1014,Mr,63,2,Alone,1
1281,-1,3,male,3,1,21,S,U,1014,Master,623,0,Medium,5
1282,-1,1,male,0,0,93,S,B,65,Mr,623,3,Alone,4
1283,-1,1,female,0,1,39,S,D,46,Mrs,293,9,Small,2
1284,-1,3,male,0,2,20,S,U,1014,Master,623,0,Small,3
1285,-1,2,male,0,0,10,S,U,1014,Mr,623,8,Alone,1
1286,-1,3,male,3,1,22,S,U,1014,Mr,623,5,Medium,3
1287,-1,1,female,1,0,60,S,C,94,Mrs,293,1,Small,2
1288,-1,3,male,0,0,7,Q,U,1014,Mr,63,3,Alone,1
1289,-1,1,female,1,1,79,C,B,65,Mrs,113,9,Small,2
1290,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1291,-1,3,male,0,0,7,Q,U,1014,Mr,63,6,Alone,1
1292,-1,1,female,0,0,164,S,C,94,Miss,293,5,Alone,4
1293,-1,2,male,1,0,21,S,U,1014,Mr,623,7,Small,2
1294,-1,1,female,0,1,59,C,U,1014,Miss,113,3,Small,2
1295,-1,1,male,0,0,47,S,U,1014,Mr,623,1,Alone,2
1296,-1,1,male,1,0,27,C,D,46,Mr,157,8,Small,1
1297,-1,2,male,0,0,13,C,D,46,Mr,157,2,Alone,1
1298,-1,2,male,1,0,10,S,U,1014,Mr,623,3,Small,1
1299,-1,1,male,1,1,211,C,C,94,Mr,157,9,Small,5
1300,-1,3,female,0,0,7,Q,U,1014,Miss,60,4,Alone,1
1301,-1,3,female,1,1,13,S,U,1014,Miss,293,0,Small,3
1302,-1,3,female,0,0,7,Q,U,1014,Miss,60,8,Alone,1
1303,-1,1,female,1,0,90,Q,C,94,Mrs,60,7,Small,3
1304,-1,3,female,0,0,7,S,U,1014,Miss,293,5,Alone,1
1305,-1,3,male,0,0,8,S,U,1014,Mr,623,6,Alone,1
1306,-1,1,female,0,0,108,C,C,94,Rare,113,7,Alone,3
1307,-1,3,male,0,0,7,S,U,1014,Mr,623,7,Alone,1
1308,-1,3,male,0,0,8,S,U,1014,Mr,623,4,Alone,1
1309,-1,3,male,1,1,22,C,U,1014,Master,157,2,Small,3
