Loan_Status,LoanAmount,Loan_Amount_Term,Credit_History,coapp_Incomes_squared,Amount_history_squared,term_income,Gender_Married_freq,total_income_freq,Education_freq,Gender_Education_freq,Gender_freq,Self_Employed_freq,Married_freq,Dependents_freq,Property_Area_freq,Coapplicant_Income_bin_freq,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1,6.333935044920221,18182061.105515942,95.3035658866158,0.060084876543209875,60.0,0.04623089764992937,369,247,480,388,502,82,401,102,202,273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.538805665148637,18182061.105515942,95.3035658866158,0.04400462962962963,32.5,0.0631246712256707,369,224,134,114,502,82,401,51,179,273,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.605738654521537,18182061.105515942,95.3035658866158,0.04779320987654321,34.25,3.943211618804475e-05,369,247,480,388,502,532,401,360,202,154,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5.207067826664554,18182061.105515942,95.3035658866158,0.03729166666666667,25.0,0.00037108084511600916,369,224,134,114,502,532,401,51,233,34,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,5.586949787946093,18182061.105515942,95.3035658866158,0.015046296296296295,33.75,0.00011110596731632795,369,24,480,388,502,532,401,360,179,153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,5.548572359113869,18182061.105515942,95.3035658866158,0.0424537037037037,32.75,0.00011412803643981395,369,224,480,388,502,532,401,360,233,153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,4.799111758236017,18182061.105515942,0.0,0.038580246913580245,72.0,0.072,369,224,480,388,502,532,401,101,233,273,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.509075352278443,18182061.105515942,95.3035658866158,0.05143518518518519,31.75,6.334713597040422e-05,32,247,480,92,112,532,401,101,233,154,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,4.576352615408547,18182061.105515942,0.0,0.017137345679012345,60.0,0.16208914903196758,369,24,480,388,502,532,401,360,202,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,5.394096253283448,18182061.105515942,95.3035658866158,0.044182098765432096,29.0,0.0001219471711304977,369,224,480,388,502,532,401,101,233,153,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5.669524947494019,18182061.105515942,95.3035658866158,0.044459876543209875,36.0,4.6197366442130354e-05,133,224,480,388,502,532,213,360,233,154,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,5.920858160667826,18182061.105515942,95.3035658866158,0.06626543209876543,43.75,0.0003503042781883041,369,247,480,388,502,532,401,360,233,34,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,5.5190582420299465,18182061.105515942,95.3035658866158,0.04822530864197531,32.0,0.0576,369,247,480,388,502,532,401,360,233,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,5.883313930283431,18182061.105515942,95.3035658866158,0.02507716049382716,42.5,0.11076923076923077,369,119,480,388,502,532,401,360,179,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,5.615036418918327,18182061.105515942,95.3035658866158,0.036535493827160495,34.5,0.07602956705385427,369,224,134,114,502,82,401,360,202,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,6.158411078683043,18182061.105515942,95.3035658866158,0.06130401234567901,52.5,0.0001250314749372672,369,247,480,388,502,532,401,101,233,153,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,5.788777235714794,43338565.0285183,95.3035658866158,0.020651041666666668,39.5,0.1008827238335435,369,224,480,388,502,532,401,360,233,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,6.09460224351975,18182061.105515942,95.3035658866158,0.04938271604938271,50.0,0.05625,133,247,480,388,502,82,213,360,179,273,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.256328887751378,18182061.105515942,95.3035658866158,0.035069444444444445,26.0,8.527962359469248e-05,369,224,480,388,502,532,401,102,233,153,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,4.148457595689281,2249965.792973195,95.3035658866158,0.11469135802469135,10.5,0.04843918191603875,369,119,480,388,502,532,401,360,179,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.437049649012061,18182061.105515942,95.3035658866158,0.04465277777777778,30.0,5.3311274312717715e-05,133,224,134,114,502,532,213,360,179,154,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,6.53817808068344,18182061.105515942,95.3035658866158,0.06429783950617284,70.0,0.043201728069122765,80,247,480,92,112,532,213,360,233,273,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.633443091356749,18182061.105515942,95.3035658866158,0.03807098765432099,35.0,0.00011363650711680191,369,224,480,388,502,532,401,102,233,153,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5.883313930283431,18182061.105515942,95.3035658866158,0.052160493827160495,42.5,0.000225974515096353,369,247,480,388,502,532,401,102,179,153,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,6.414053711354783,18182061.105515942,95.3035658866158,0.04433641975308642,63.75,0.06265227984684998,369,224,480,388,502,532,401,360,202,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.458023606102438,18182061.105515942,95.3035658866158,0.02672067901234568,30.5,0.103956107421311,80,119,480,92,112,82,213,360,202,273,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.349726425108706,18182061.105515942,95.3035658866158,0.02941358024691358,28.0,0.0944386149003148,80,119,480,92,112,532,213,102,179,273,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.1559199359399095,18182061.105515942,95.3035658866158,0.025578703703703704,24.0,0.1085972850678733,369,119,480,388,502,532,401,102,233,273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.437049649012061,18182061.105515942,95.3035658866158,0.08347993827160494,30.0,1.4396649035970387e-05,369,247,480,388,502,532,401,101,179,154,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5.633443091356749,2249965.792973195,95.3035658866158,0.13867283950617285,35.0,4.5745665788773454e-05,369,224,134,114,502,532,401,102,202,153,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5.764086004668665,83667.03924985418,95.3035658866158,2.4072222222222224,38.75,1.8459058699991257e-06,133,247,480,388,502,532,213,360,202,154,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5.303840756688422,18182061.105515942,95.3035658866158,0.058256172839506175,27.0,0.0002122328666175387,369,247,480,388,502,82,401,101,179,153,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,5.468389544813605,18182061.105515942,95.3035658866158,0.060362654320987655,30.75,1.844896005518289e-05,369,247,134,114,502,532,401,360,233,154,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5.437049649012061,2249965.792973195,95.3035658866158,0.32046296296296295,30.0,9.584185327474841e-06,133,247,480,388,502,82,213,360,202,154,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5.349726425108706,18182061.105515942,95.3035658866158,0.07486882716049383,28.0,0.037101927238998245,369,247,480,388,502,532,401,101,202,273,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.605738654521537,2249965.792973195,95.3035658866158,0.2039506172839506,34.25,0.027239709443099273,369,247,134,114,502,532,401,102,202,273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.468389544813605,43338565.0285183,95.3035658866158,0.0205078125,30.75,0.00014119594732332197,369,224,480,388,502,532,401,102,233,153,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5.0753164632147625,18182061.105515942,95.3035658866158,0.028371913580246915,22.5,0.00010311543228423883,369,119,480,388,502,532,401,360,202,153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,6.101117072359537,18182061.105515942,0.0,0.0428858024691358,201.0,2.3787863009397263e-05,369,224,134,114,502,532,401,360,233,154,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,5.615036418918327,18182061.105515942,95.3035658866158,0.0264429012345679,34.5,0.1050481470674059,80,119,480,92,112,532,213,101,202,273,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.256328887751378,18182061.105515942,95.3035658866158,0.03665123456790124,26.0,7.662065454471156e-05,133,224,134,114,502,82,213,360,179,153,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,6.533418020511286,2249965.792973195,95.3035658866158,0.3012962962962963,69.75,3.5695260990065177e-06,369,247,134,114,502,532,401,102,233,154,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,6.041348134711954,18182061.105515942,0.0,0.1253858024691358,192.0,0.022153846153846152,133,247,480,388,502,82,213,360,202,273,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,6.414053711354783,18182061.105515942,95.3035658866158,0.02378858024691358,63.75,0.11676938047356471,80,119,480,92,112,532,213,51,179,273,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,5.383140296808533,18182061.105515942,0.0,0.04664351851851852,115.0,0.05955334987593052,133,247,134,114,502,532,213,360,179,273,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,5.129590824272319,18182061.105515942,95.3035658866158,0.04050925925925926,23.5,0.06857142857142857,369,224,480,388,502,532,401,51,202,273,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,6.647847165065956,18182061.105515942,95.3035658866158,0.12949845679012345,76.0,8.13617608312279e-05,369,247,480,388,502,532,401,360,179,153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,5.5190582420299465,18182061.105515942,95.3035658866158,0.03804783950617284,32.0,0.07300750354897587,369,224,134,114,502,532,401,51,233,273,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,6.757775514641573,18182061.105515942,95.3035658866158,0.07972993827160493,82.5,1.9924085911994317e-05,369,247,480,388,502,532,401,102,202,154,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5.5774568347818505,18182061.105515942,95.3035658866158,0.03293981481481482,33.5,7.374418265942417e-05,133,224,480,388,502,532,213,360,233,153,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5.764086004668665,18424.010520130705,95.3035658866158,2.685956790123457,38.75,0.010341855788566504,80,119,480,92,112,532,213,102,233,273,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.437049649012061,18182061.105515942,95.3035658866158,0.05555555555555555,30.0,0.05,80,247,480,92,112,532,213,360,179,273,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.5190582420299465,18182061.105515942,95.3035658866158,0.03986111111111111,32.0,0.06968641114982578,133,224,480,388,502,82,213,360,233,273,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.73045411984554,18182061.105515942,95.3035658866158,0.058194444444444444,37.75,3.028797809573424e-05,133,247,480,388,502,532,213,360,179,154,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5.721914989487689,18182061.105515942,95.3035658866158,0.04702932098765432,37.5,0.00018667580686728438,369,247,480,388,502,532,401,101,233,153,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,5.804993690526823,18182061.105515942,0.0,0.047407407407407405,160.0,0.00010962060916172512,369,247,480,388,502,532,401,51,202,153,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,5.586949787946093,18182061.105515942,95.3035658866158,0.026373456790123456,33.75,0.1053247513165594,80,119,480,92,112,532,213,360,179,273,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.0753164632147625,18182061.105515942,95.3035658866158,0.034228395061728395,22.5,0.0001477543796860712,80,224,480,92,112,532,213,102,202,153,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3.7549386248062984,18182061.105515942,95.3035658866158,0.02497685185185185,7.5,0.11121408711770157,80,119,480,92,112,532,213,360,202,273,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.596376749375026,18182061.105515942,95.3035658866158,0.08600308641975309,34.0,0.032298582451103536,369,247,480,388,502,532,401,360,202,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.499018195067542,18182061.105515942,95.3035658866158,0.036188271604938274,31.5,0.00010430906544292817,133,224,480,388,502,532,213,360,179,153,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5.721914989487689,18182061.105515942,95.3035658866158,0.03736882716049383,37.5,7.281039425008226e-05,369,224,480,388,502,532,401,360,233,153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5.0753164632147625,18182061.105515942,95.3035658866158,0.03009259259259259,22.5,0.09230769230769231,369,119,480,388,502,532,401,101,233,273,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,5.383140296808533,18182061.105515942,95.3035658866158,0.0354320987654321,28.75,0.00010601599545780357,369,224,480,388,502,532,401,102,233,153,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,6.139575085717408,18182061.105515942,95.3035658866158,0.05607253086419753,51.75,3.3572478177656044e-05,369,247,480,388,502,532,401,360,233,154,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,4.929042380560845,18182061.105515942,95.3035658866158,0.03397376543209876,20.0,0.0002126273475388089,369,224,480,388,502,532,401,360,202,153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,7.134553141225669,18182061.105515942,95.3035658866158,0.11252314814814815,109.0,0.024686278543509566,369,247,480,388,502,532,401,360,233,273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,5.478676475933505,18182061.105515942,95.3035658866158,0.031635802469135804,31.0,0.08780487804878048,32,224,134,20,112,532,401,360,179,273,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,5.788777235714794,18182061.105515942,0.0,0.049992283950617285,158.0,6.112543125265195e-05,133,247,134,114,502,82,213,102,202,154,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5.349726425108706,18182061.105515942,95.3035658866158,0.036473765432098765,28.0,0.000559069583974581,369,224,480,388,502,532,401,360,233,34,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,4.897741039379488,2249965.792973195,95.3035658866158,0.10144444406790123,19.5,0.0001847854600257944,369,119,480,388,502,532,401,101,202,34,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
